"R","TB","AP ",20100703,1,"D","Claiming",23500,"FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds, 121 lbs.; Older, 124 lbs. Non-winners of a race since ","June 3 Allowed 3 lbs. Claiming Price $25,000, For Each $2,500 To $20,000 2 lbs. (Races where entered for $18,000 or less not ","considered).  Lane 2. (If the management considers it inadvisable to run this race on the Turf Course, it will be run on the ","main track at Five Furlongs).","3UF  ",500,"F"," ","T",94,"FM","Clear","Good","4:01",-2,22.72,45.89,0.00,0.00,0.00,57.90,104,93,86,56.68,19560,4700,2585,1410,705,0,0,0,0.00,0.00,"2 Exacta"," 5-2",117.80,38128,"0.1 Superfecta"," 5-2-4-3",59.630,14964,"0.5 Trifecta"," 5-2-4",107.00,33176,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0
"H","AP ",20100703,3,"D","10Jun10  9AP  4","TB","Aswaaq",121,4,"C","L","J   Graham",6.80,"4",4,17500,6,2,2.5,4,6.5,0,0,0,0,6,12.0,6,13.1,6,0.000,64,"Peitz Daniel C","Shadwell Stable","ASWAAQ urged along chasing pacesetter, gave way after half","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,3,"D","10Jun10  9AP  3","TB","Double Jump",118,3,"G","Lb","I   Diego",4.50,"5",5,17500,3,3,3.5,2,4.5,0,0,0,0,2,3.5,1,0.0,1,0.000,91,"Mason Ingrid","Jayaraman Dr K K and Jayaraman Dr Vilasini D","DOUBLE JUMP tracked outside foes, advanced 3-wide, wore down leader, driving","Bay Gelding; 2007; Jump Start-Summer Mystery (Summer of Storms) Bred By:Dr. K. K. Jayaraman & Dr. V. Devi Jayaraman (Kentucky)",11.00,3.60,2.60,0.00,
"H","AP ",20100703,3,"D","12Jun10  8AP  4","TB","Golden Bull",118,3,"C","Lb","T   Riggs",7.90,"6",6,17500,4,5,6.1,5,7.5,0,0,0,0,4,6.5,3,2.5,3,0.000,86,"Kirby Frank J","Eagle Valley Farm","GOLDEN BULL settled outside foes, swung out into stretch, belated progress","",0.00,0.00,2.60,0.00,
"R","TB","AP ",20100703,4,"D","Maiden Special Weight",29000,"FOR MAIDENS, FILLIES AND MARES THREE YEARS OLD  AND UPWARD ILLINOIS REGISTERED, CONCEIVED AND/OR FOALED. Three Year Olds, 120 ","lbs.; Older, 124 lbs.  Lane 2. (If the management considers it inadvisable to run this race on the Turf Course, it will be ","run on the main track at One Mile and One Sixteenth).","","3UFS ",850,"F"," ","T",75,"FM","Clear","6, 7","5:24",-2,25.12,50.52,75.87,100.69,0.00,106.89,81,69,70,105.52,17400,5800,3190,1740,870,0,0,0,0,0,"1 Pick 3"," 5-5-3",178.20,5909,"2 Daily Double"," 5-3",63.00,5347,"2 Exacta"," 3-1",51.20,60865,"0.1 Superfecta"," 3-1-7-8",64.090,28647,"0.5 Trifecta"," 3-1-7",74.350,55331,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0
"H","AP ",20100703,4,"D","11Jun10  8AP  2","TB","Callaloo",124,4,"F","Lb","C A Emigh",1.90,"1",1,0,2,3,2.0,3,2.5,3,1.6,0,0,1,0.0,2,0.3,2,0.000,69,"Janks Christine K","Carson Springs Farm and Walsh J and J","CALLALOO held up off leaders inside, shifted 3-wide 1/4, brief lead,missed","",0.00,3.60,2.80,0.00,
"H","AP ",20100703,4,"D","11Jun10  8AP  3","TB","Margo's Delight",124,4,"F","","Q   Hamilton",3.20,"2",2,0,7,8,7.7,8,8.2,8,7.7,0,0,7,6.5,5,3.6,5,0.000,64,"Yanez Moises R","Del Sol Farm","MARGO'S DELIGHT brushed start, settled inside, shifted out stretch, improved","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,4,"D","11Jun10  8AP  5","TB","Bom Baby",120,3,"F","Lb","J Z Santana",7.10,"3",3,0,3,6,5.1,5,5.5,4,4.1,0,0,3,3.0,1,0.0,1,0.000,70,"Yanez Moises R","Bredeson, Gordon W. and Sharon","BOM BABY broke in, brushed, reserved rail, shifted out 3/16, prevailed","Chestnut Filly; 2007; Milwaukee Brew-Bucett (Buckaroo) Bred By:Gordon W. Bredeson (Illinois)",16.20,6.60,5.00,0.00,
"H","AP ",20100703,4,"D","04Jun10  9AP  3","TB","Bell Z Girl",120,3,"F","Lb","I   Karlsson",19.40,"4",4,0,1,7,7.6,7,8.1,9,7.8,0,0,8,7.5,6,4.1,6,0.000,63,"Hansen Andrew M","Barlas Ted Jean and Connie and Jacobs Diana","BELL Z GIRL worked way inside, saved ground, swung out lane, no impact","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,4,"D","19Jun10  2AP  7","TB","Vicky's Bar",124,6,"M","Lb","E T Baird",11.20,"5",5,0,4,1,0.0,1,0.0,2,0.1,0,0,5,4.5,8,7.6,8,0.000,58,"Rednour Jr John","Curtis C Nitzsche","VICKY'S BAR bobbled start, urged to lead, dueled inside foe, gave way 3/16","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,4,"D","11Jun10  8AP  6","TB","Gal Named Leslie",120,3,"F","L","F   Geroux",36.50,"6",6,0,10,10,12.7,10,12.7,10,10.8,0,0,9,13.0,9,17.6,9,0.000,42,"Lindsay Ricky","Lindsay Kimberlee and Markus and Bernstein Nathan","GAL NAMED LESLIE broke out, brushed gate, reserved inside, never gained contention","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,4,"D","19Jun10  2AP  4","TB","Sunlaced",120,3,"F","Lb","I   Diego",7.10,"7",7,0,9,5,5.0,6,5.6,5,4.2,0,0,4,3.5,3,2.8,3,0.000,65,"Livesay Charles","Valerie L. Peterson","SUNLACED broke in air, tracked outside, bid 4-wide into lane, held 3rd","",0.00,0.00,5.80,0.00,
"H","AP ",20100703,4,"D","11Jun10  8AP  4","TB","Bellerive",124,5,"M","L","E E Perez",5.70,"8",8,0,8,9,10.2,9,10.2,6,5.2,0,0,6,5.0,4,2.8,4,0.000,65,"Pessin Neil L","Team Block","BELLERIVE broke in, settled, switched 5-wide far turn, willingly","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,4,"D","16Nov08  7HAW 6","TB","Val Caponi",124,5,"M","Lb","L   Wade",17.60,"9",9,0,6,4,2.5,4,3.0,7,7.2,0,0,10,15.0,10,25.1,10,0.000,30,"Scherer Richard R","Wiseman, Candice and John","VAL CAPONI brief factor outside foe 2nd flight, emptied out early","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,4,"D","12Jun10  3AP  8","TB","Mona Mona",120,3,"F","L","J A Lantz",38.30,"10",10,0,5,2,0.5,2,0.5,1,0.0,0,0,2,1.5,7,4.6,7,0.000,62,"Slager Leonard M","Tracy Marshall","MONA MONA forwardly placed outside, pressed far turn, gave way 1/8","",0.00,0.00,0.00,0.00,
"R","TB","AP ",20100703,5,"D","Maiden Claiming",14000,"FOR MAIDENS, FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds, 120 lbs.; Older, 124 lbs. Claiming Price ","$25,000, For Each $2,500 To $20,000 1 lb.  Lane 2. (If the management considers it inadvisable to run this race on the Turf ","Course, it will be run on the main track at One Mile and One Sixteenth).","","3UF  ",850,"F"," ","T",68,"FM","Clear","7","5:51",-2,23.83,47.89,72.60,98.04,0.00,104.26,134,113,78,106.25,8400,2800,1540,840,420,0,0,0,0,0,"1 Pick 3"," 5-3-7/13",119.40,7323,"1 Pick 4"," 5-5-3-7/13",272.20,16191,"2 Daily Double"," 3-7",46.60,7496,"2 Exacta"," 7-9",42.20,131789,"0.1 Superfecta"," 7-9-2-11",265.110,49957,"0.5 Trifecta"," 7-9-2",55.050,105492,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0
"H","AP ",20100703,5,"D","","TB","Ring Finger",118,3,"F","L","I   Karlsson",35.90,"1",1,20000,1,12,17.7,12,19.6,12,19.5,0,0,12,20.0,11,24.6,11,0.000,39,"Granitz Anthony J","Breed To Race LLC","RING FINGER saved ground, proved no factor","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","14Nov09  7FG 11","TB","That Luvin Feeling",120,3,"F","L","E T Baird",6.40,"2",2,25000,5,2,2.5,2,1.0,2,3.0,0,0,4,4.5,3,13.5,3,0.000,57,"Stidham Michael","Phillip S. Maas","THAT LUVIN FEELING urged to contention inside, chased leader into far turn, held 3rd","",0.00,0.00,4.40,0.00,
"H","AP ",20100703,5,"D","10Jun10  4AP  5","TB","Stresskiller",120,3,"F","Lbf","C A Emigh",7.50,"3",3,25000,4,3,3.5,3,2.0,3,5.5,0,0,8,12.0,8,20.6,8,0.000,45,"Becker Scott","William Stiritz","STRESSKILLER forwardly placed between foes, dropped out nearing lane","",0.00,0.00,0.00,0.00,
